brand_folder,brand,rank,days_running,started_running,display_format,cta_type,video_duration_s,hook,headline,primary_text,transcript,landing_url,placements,foreplay_url,foreplay_id,media_files,thumbnail_file,media_count
05_Canva,Canva,11,434,2025-07-09,DCO,LEARN_MORE,,"Stay on brand, every time.","Stay on brand, every time.","From social posts to presentations, keep your designs on-brand with ease. Try Magic Resize and Brand Kit with Canva Pro.",,https://www.canva.com/pro,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=5vbuv8EnYAj0Ln1zXy6P,5vbuv8EnYAj0Ln1zXy6P,11_434d_Stay-on-brand-every-time_v1.jpg; 11_434d_Stay-on-brand-every-time_v2.jpg,,2
05_Canva,Canva,12,433,2025-07-10,IMAGE,LEARN_MORE,,Streamline your workflow with Canva,Streamline your workflow with Canva,"Ray White uses Canva to scale its marketing across 840 offices, while reducing costs.",,https://www.canva.com/for-teams/case-studies/ray-white/,"facebook,instagram",https://app.foreplay.co/discovery?ad=BNkSAOyYLfsknv8nOLTN,BNkSAOyYLfsknv8nOLTN,12_433d_Streamline-your-workflow-with-Canva.jpg,,1
05_Canva,Canva,13,433,2025-07-10,VIDEO,LEARN_MORE,15.02,Try Canva Pro free today,Try Canva Pro free today,"Your brand, everywhere—instantly. Apply your logo, colors, and fonts in one click. Try Canva Pro for free.",,https://www.canva.com/pro,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=xq8pkOtQO5wF95woYLDn,xq8pkOtQO5wF95woYLDn,13_433d_Try-Canva-Pro-free-today.mp4,13_433d_Try-Canva-Pro-free-today_thumb.jpg,1
05_Canva,Canva,14,428,2025-07-15,DCO,ORDER_NOW,,Get 15% off Canva Print,Get 15% off Canva Print,"Close deals this summer. Enjoy 15% off real estate flyers, brochures, and more when you spend $50+. Offer ends July 22, 2025.",,http://www.canva.com/print/summer-sale/,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=L0vQbr3rmNzPA2b8kKtF,L0vQbr3rmNzPA2b8kKtF,14_428d_Get-15-off-Canva-Print_v1.jpg; 14_428d_Get-15-off-Canva-Print_v2.jpg,,2
05_Canva,Canva,15,428,2025-07-15,DCO,ORDER_NOW,15.02,Get 15% off Canva Print,Get 15% off Canva Print,"Design, print, and save on your clinic’s prints. Get 15% off Canva Print products when you spend $50+. Ends July 22, 2025.",,http://www.canva.com/print/summer-sale/,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=5YqaYWlZjx0LV5dBwrO9,5YqaYWlZjx0LV5dBwrO9,15_428d_Get-15-off-Canva-Print_v1.mp4; 15_428d_Get-15-off-Canva-Print_v2.mp4,,2
05_Canva,Canva,16,420,2025-07-23,VIDEO,LEARN_MORE,38.84,"Canva completely changed the way that we communicate with our sales team. It used to take about a week to create a new battle card and with Canva, we're doing it in about a day and a half. Our sales team, like all sales teams, are time starved. We want them selling, we don't want them reading a dense two page battlecard. So visual content allows us to give them something that is incredibly digestible. They're short, they're impactful, they're distilled down into the essence of what our sales teams need to know. It's really changed the way that we have thought about our entire content pipeline. Canva saved us an undefinable amount of time.",Capture sales attention with visual enablement content,🚀 Sales engagement up by 50%? Here’s Docusign’s secret sauce:,"Canva completely changed the way that we communicate with our sales team. It used to take about a week to create a new battle card and with Canva, we're doing it in about a day and a half. Our sales team, like all sales teams, are time starved. We want them selling, we don't want them reading a dense two page battlecard. So visual content allows us to give them something that is incredibly digestible. They're short, they're impactful, they're distilled down into the essence of what our sales teams need to know. It's really changed the way that we have thought about our entire content pipeline. Canva saved us an undefinable amount of time.",https://www.canva.com/business/case-studies/docusign/,"facebook,instagram,messenger",https://app.foreplay.co/discovery?ad=d8bsYzGKykxOJ3GxY8K9,d8bsYzGKykxOJ3GxY8K9,16_420d_Canva-completely-changed-the-way-that-we.mp4,16_420d_Canva-completely-changed-the-way-that-we_thumb.jpg,1
05_Canva,Canva,17,418,2025-07-25,VIDEO,SIGN_UP,26.52,"Here's how I tidied up my student tracker and skipped the stress from the mess. First, type in Student Tracker and choose a template. Next open your design and customize text and colors. Now add all your students' info, their photos or notes. Use drop downs for details like learning style. Done! That is how you do it. Try Canva Sheets with Canva Education.",Get Canva Education,"Bye, messy papers. Hello, neat Canva Sheets! Track attendance, grades, or data more easily with the power of AI. Try it with Canva Education. 100% free for K-12 teachers and students.","Here's how I tidied up my student tracker and skipped the stress from the mess. First, type in Student Tracker and choose a template. Next open your design and customize text and colors. Now add all your students' info, their photos or notes. Use drop downs for details like learning style. Done! That is how you do it. Try Canva Sheets with Canva Education.",https://www.canva.com/education/back-to-school/,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=Fb9crOTHRM5y4MG7v6kh,Fb9crOTHRM5y4MG7v6kh,17_418d_Here-s-how-I-tidied-up-my-student-tracke.mp4,17_418d_Here-s-how-I-tidied-up-my-student-tracke_thumb.jpg,1
05_Canva,Canva,18,409,2025-08-03,VIDEO,LEARN_MORE,43.41,"So you've got a great piece of content that you created in Canva. Let's transform it into a ton of other marketing assets in just a few minutes. You've created an in-depth carousel and now we are going to use the resize and Magic Switch tool to transform it into a blog post, an email newsletter, a written LinkedIn post, a video script and an outline for a webinar. Once you've generated new pieces of content it's super easy to tweak. Use the Magic Write tool, apply your brand voice, refine all copy. You can then send it over to your manager for suggestions and editing. And now that it is approved, continue using Canva Teams features to develop the content into something completely new without a ton of extra effort or resources. And if you're new to Canva Teams you can enjoy a free 30 day trial.",Try Canva Teams for free,An expert’s guide to transforming one piece of content into lots of marketing assets with Canva Teams. Try it for free.,"So you've got a great piece of content that you created in Canva. Let's transform it into a ton of other marketing assets in just a few minutes. You've created an in-depth carousel and now we are going to use the resize and Magic Switch tool to transform it into a blog post, an email newsletter, a written LinkedIn post, a video script and an outline for a webinar. Once you've generated new pieces of content it's super easy to tweak. Use the Magic Write tool, apply your brand voice, refine all copy. You can then send it over to your manager for suggestions and editing. And now that it is approved, continue using Canva Teams features to develop the content into something completely new without a ton of extra effort or resources. And if you're new to Canva Teams you can enjoy a free 30 day trial.",https://www.canva.com/for-teams/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=eZtSXUhPWPEi5t7iAp9w,eZtSXUhPWPEi5t7iAp9w,18_409d_So-you-ve-got-a-great-piece-of-content-t.mp4,18_409d_So-you-ve-got-a-great-piece-of-content-t_thumb.jpg,1
05_Canva,Canva,19,406,2025-08-06,VIDEO,LEARN_MORE,20.16,Reach creative heights with Canva.,Reach creative heights with Canva.,Here’s how Movement Gyms scales new heights with Canva Enterprise.,,https://www.canva.com/business/case-studies/movement-climbing-yoga-fitness/,"facebook,instagram,messenger",https://app.foreplay.co/discovery?ad=Jxce1arT9SY1vRBAiC9h,Jxce1arT9SY1vRBAiC9h,19_406d_Reach-creative-heights-with-Canva.mp4,19_406d_Reach-creative-heights-with-Canva_thumb.jpg,1
05_Canva,Canva,20,406,2025-08-06,VIDEO,LEARN_MORE,17.41,"Start designing decks that scream FUNDED! Want quick, easy and pro-level presentations? I got you. Canva has millions of premium templates that will impress everyone.",Over 3 million premium templates,"When your slides look this good, how could they ever say no?","Start designing decks that scream FUNDED! Want quick, easy and pro-level presentations? I got you. Canva has millions of premium templates that will impress everyone.",https://www.canva.com/pro/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=DOeNZHF2XQRVrflnvMmb,DOeNZHF2XQRVrflnvMmb,20_406d_Start-designing-decks-that-scream-FUNDED.mp4,20_406d_Start-designing-decks-that-scream-FUNDED_thumb.jpg,1
05_Canva,Canva,21,393,2025-08-19,VIDEO,LEARN_MORE,14.14,"Uh-oh, turns out the 16 by 9 social post was actually meant to be one by one. That's better! Try Canva's Magic Resize today.",Sign up for a free Canva Pro trial,Brave of you to post without checking the dimensions. Good thing there’s Magic Resize. ✨ Try it on Canva Pro. 😉,"Uh-oh, turns out the 16 by 9 social post was actually meant to be one by one. That's better! Try Canva's Magic Resize today.",http://canva.com/pro,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=Nf1uD5x2HcFl5nVHV2g6,Nf1uD5x2HcFl5nVHV2g6,21_393d_Uh-oh-turns-out-the-16-by-9-social-post.mp4,21_393d_Uh-oh-turns-out-the-16-by-9-social-post_thumb.jpg,1
05_Canva,Canva,22,392,2025-08-20,VIDEO,LEARN_MORE,15.12,Upgrade to Pro,Upgrade to Pro,"Need designs in a flash? Create your reels, posters, and more with templates. Try Canva Pro for free.",,https://www.canva.com/pro,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=ZMptFyKexHm1JtLmUMPI,ZMptFyKexHm1JtLmUMPI,22_392d_Upgrade-to-Pro.mp4,22_392d_Upgrade-to-Pro_thumb.jpg,1
05_Canva,Canva,23,392,2025-08-20,VIDEO,ORDER_NOW,15.12,Try Canva Print today,Try Canva Print today,"Streamline your business printing. Design, print, and get free delivery with Canva Print.",,https://www.canva.com/print/marketing-materials/,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=4PqNt6vbDLnQTvoDtDC5,4PqNt6vbDLnQTvoDtDC5,23_392d_Try-Canva-Print-today.mp4,23_392d_Try-Canva-Print-today_thumb.jpg,1
05_Canva,Canva,24,358,2025-09-23,VIDEO,LEARN_MORE,22.87,"You know how life gets a little messy? You go on holiday, take that perfect group pic but then there's that one person you wish you could crop out. Well Canva Pro's background remover does all that for you. One click and poof, problem solved! Honestly Canva Pro isn't just good for cleaning up photos, it is giving me therapy level editing. Get Canva Pro, she is the real MVP.",Try Canva Pro for free,"For @gunclediaries, messy moments call for clean edits. Enter Canva Pro. Try it for free today.","You know how life gets a little messy? You go on holiday, take that perfect group pic but then there's that one person you wish you could crop out. Well Canva Pro's background remover does all that for you. One click and poof, problem solved! Honestly Canva Pro isn't just good for cleaning up photos, it is giving me therapy level editing. Get Canva Pro, she is the real MVP.",https://www.canva.com/pro/background-remover/,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=8TJoxN3dAYTzp4VYu7lS,8TJoxN3dAYTzp4VYu7lS,24_358d_You-know-how-life-gets-a-little-messy-Yo.mp4,24_358d_You-know-how-life-gets-a-little-messy-Yo_thumb.jpg,1
05_Canva,Lisa Dot Design,25,351,2025-09-30,VIDEO,LEARN_MORE,17.07,"Enjoy designing for free, starting now. Some things are worth splurging on and then others are better when they're free, like Canva. With access to countless templates, fonts and design tools it's a no-brainer. No trade offs needed here. Jump into Canva today.",,"Coffee? Splurge-worthy ☕️
Canva? Free 🤩

Unlimited templates, fonts & tools - no trade-offs, just creativity 🌈","Enjoy designing for free, starting now. Some things are worth splurging on and then others are better when they're free, like Canva. With access to countless templates, fonts and design tools it's a no-brainer. No trade offs needed here. Jump into Canva today.",https://www.canva.com/pro,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=z5Nl5isgPCeRBmxOZ1C5,z5Nl5isgPCeRBmxOZ1C5,25_351d_Enjoy-designing-for-free-starting-now-So.mp4,25_351d_Enjoy-designing-for-free-starting-now-So_thumb.jpg,1
05_Canva,Canva,26,351,2025-09-30,VIDEO,LEARN_MORE,24.51,"Canva has revolutionized our design workflows, which allows us to focus on more strategic projects. I'm Molly Martin and I'm a senior visual designer at Expedia Group. Canva allows us to protect the visual identity of our four unique brands. It has allowed us to scale at a speed I didn't think possible. It feels like Canva saved years off my life.",Scale content creation across the company,"Expedia uses Canva to...
✅ Maintain brand consistency
✅ Streamline & collaborate on projects
✅ Onboard new staff

Learn how they scale content while saving on design hours with Canva Enterprise.","Canva has revolutionized our design workflows, which allows us to focus on more strategic projects. I'm Molly Martin and I'm a senior visual designer at Expedia Group. Canva allows us to protect the visual identity of our four unique brands. It has allowed us to scale at a speed I didn't think possible. It feels like Canva saved years off my life.",https://www.canva.com/case-studies/expedia-group/,"facebook,instagram",https://app.foreplay.co/discovery?ad=bITXHLaSGbdxhQlFDgR4,bITXHLaSGbdxhQlFDgR4,26_351d_Canva-has-revolutionized-our-design-work.mp4,26_351d_Canva-has-revolutionized-our-design-work_thumb.jpg,1
05_Canva,Canva,27,319,2025-11-01,VIDEO,LEARN_MORE,42.07,"Here is exactly how I made this aesthetic lock screen for free using Canva. Once you're in Canva, type in phone wallpaper and then head down to the element section and type in Polaroid frame. There are different frames you can pick from but this one is my favorite. Resize a frame and click the duplicate button. Now you've got the same exact size and shape of frame. Then start laying these all out. Now for the fun part, adding pictures. Hover a photo over the frame you want it to be in, repeat the process for all the other images, watch your wallpaper come to life. Play around with the colour of the background, Canva has so many great colours to pick from. But I actually use the elements tab to search for some paper, Canva has lots of decorative elements to pick from. Click on the three dots in the top right, press set image as background and it's that easy. So why not sign up on Canva for free today and try it out yourself?",Custom phone wallpapers,Boring lock screens? Not on our watch. Canva makes it easy to design wallpaper layouts you’ll love. Start designing for free.,"Here is exactly how I made this aesthetic lock screen for free using Canva. Once you're in Canva, type in phone wallpaper and then head down to the element section and type in Polaroid frame. There are different frames you can pick from but this one is my favorite. Resize a frame and click the duplicate button. Now you've got the same exact size and shape of frame. Then start laying these all out. Now for the fun part, adding pictures. Hover a photo over the frame you want it to be in, repeat the process for all the other images, watch your wallpaper come to life. Play around with the colour of the background, Canva has so many great colours to pick from. But I actually use the elements tab to search for some paper, Canva has lots of decorative elements to pick from. Click on the three dots in the top right, press set image as background and it's that easy. So why not sign up on Canva for free today and try it out yourself?",https://www.canva.com/,"facebook,instagram,messenger",https://app.foreplay.co/discovery?ad=MKu7zBLmIpN3VVNaxtMY,MKu7zBLmIpN3VVNaxtMY,27_319d_Here-is-exactly-how-I-made-this-aestheti.mp4,27_319d_Here-is-exactly-how-I-made-this-aestheti_thumb.jpg,1
05_Canva,Canva,28,303,2025-11-17,VIDEO,LEARN_MORE,41.64,"I get so many questions about how I make these digital scrapbook carousels on Instagram, so I'm gonna show you guys. Start with your background photo and then go to elements and search for polaroid. Go to the frame section and then lay out the polaroid frames wherever you like them best. Then select photos in your digital scrapbook post. Once you're happy with that, this is really where the magic happens. Search for shadows, then line it up with the different polaroids in your design. Adjust layers so that it falls behind the frame. Repeat this for every single one of the elements. If you do one it's a nice effect to do all. And if it looks too harsh, you can always turn down the transparency. This is optional but I always like to add more scrapbooking elements to make it feel like a true digital scrapbook! To find the elements that I have here, just search tape, pen and doodles.",Design seamless carousels,Make every swipe a vibe. Canva helps you design these trendy seamless scrapbook carousels easily. Sign up for free.,"I get so many questions about how I make these digital scrapbook carousels on Instagram, so I'm gonna show you guys. Start with your background photo and then go to elements and search for polaroid. Go to the frame section and then lay out the polaroid frames wherever you like them best. Then select photos in your digital scrapbook post. Once you're happy with that, this is really where the magic happens. Search for shadows, then line it up with the different polaroids in your design. Adjust layers so that it falls behind the frame. Repeat this for every single one of the elements. If you do one it's a nice effect to do all. And if it looks too harsh, you can always turn down the transparency. This is optional but I always like to add more scrapbooking elements to make it feel like a true digital scrapbook! To find the elements that I have here, just search tape, pen and doodles.",https://www.canva.com/,"facebook,instagram,messenger",https://app.foreplay.co/discovery?ad=ejiwveObzjfpy4pN1dNy,ejiwveObzjfpy4pN1dNy,28_303d_I-get-so-many-questions-about-how-I-make.mp4,28_303d_I-get-so-many-questions-about-how-I-make_thumb.jpg,1
05_Canva,Canva,29,292,2025-11-28,VIDEO,LEARN_MORE,12.27,"Canva really allows us to move quickly on a red carpet. Canva saved us an estimated 10 minutes per post, which is three hours a day.",Boost creative output and save time with Canva.,Tribeca saves 16 hours weekly creating content with Canva. Discover more. 🎬,"Canva really allows us to move quickly on a red carpet. Canva saved us an estimated 10 minutes per post, which is three hours a day.",https://www.canva.com/business/case-studies/tribeca-festival,"facebook,instagram,messenger",https://app.foreplay.co/discovery?ad=2z39LTgJSzYy5FVW3u2y,2z39LTgJSzYy5FVW3u2y,29_292d_Canva-really-allows-us-to-move-quickly-o.mp4,29_292d_Canva-really-allows-us-to-move-quickly-o_thumb.jpg,1
