brand_folder,brand,rank,days_running,started_running,display_format,cta_type,video_duration_s,hook,headline,primary_text,transcript,landing_url,placements,foreplay_url,foreplay_id,media_files,thumbnail_file,media_count
01_vidIQ,vidIQ,11,306,2025-11-14,DCO,LEARN_MORE,,Your Breakout Video Awaits 🚀,Your Breakout Video Awaits 🚀,"Your breakout video can be today. 🚀
vidIQ gives you the data and insights to grow smarter.",,https://vidiq.com/?utm_source=facebook&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_content={{ad.name}},"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=yzLMyTZ3D4hTVOAckrgq,yzLMyTZ3D4hTVOAckrgq,11_306d_Your-Breakout-Video-Awaits_v1.png; 11_306d_Your-Breakout-Video-Awaits_v2.png; 11_306d_Your-Breakout-Video-Awaits_v3.png,,3
01_vidIQ,vidIQ,12,303,2025-11-17,DCO,LEARN_MORE,,🎥 Keep Viewers Watching Longer,🎥 Keep Viewers Watching Longer,"Want YouTube results like this?
Thousands of creators are finally seeing real growth — here’s how.",,https://vidiq.com/?utm_source=facebook&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_content={{ad.name}},"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=ZhOjIHC68bNfWMJprGX8,ZhOjIHC68bNfWMJprGX8,12_303d_Keep-Viewers-Watching-Longer_v1.png; 12_303d_Keep-Viewers-Watching-Longer_v2.png; 12_303d_Keep-Viewers-Watching-Longer_v3.png,,3
01_vidIQ,vidIQ,13,303,2025-11-17,DCO,LEARN_MORE,,Get a Free Channel Audit,Get a Free Channel Audit,"Ready for a real YouTube glow up? 💡 vidIQ AI Coach learns your channel and niche, runs an instant audit, then gives step by step fixes and next video ideas. Trusted by 20M+ creators. Tap to get a free channel audit.",,https://vidiq.com/features/ai-youtube-coach/?utm_source=facebook&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_content={{ad.name}},"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=JPeVuAHiDQvujRWMfhhR,JPeVuAHiDQvujRWMfhhR,13_303d_Get-a-Free-Channel-Audit_v1.png; 13_303d_Get-a-Free-Channel-Audit_v2.png; 13_303d_Get-a-Free-Channel-Audit_v3.png,,3
01_vidIQ,vidIQ,14,298,2025-11-22,DCO,LEARN_MORE,,"What if I told you about four new updates that would change your growth on YouTube? Deep Thinking is our newest update to AI Coach. It dives deep into your channel data to give you real strategic insights personalized for You ask what's trending, get feedback on Your videos even uncover competitor strategies with one click Our updated thumbnail generator now runs On Google NanobananaAI This means sharper images cleaner details and Yo can keep consistent characters and themes in Your thumbnails without having To retype prompts or start over Keyword research just got upgraded You can now compare multiple keywords, track trends over time and see how fast topics are rising or fading. With this you'll find viral videos before anyone else and you'l avoid irrelevant trends Within our vidIQ browser extension you can now preview thumbnails before your hit publish to get a peek at what your video AND title will look like on the YouTube homepage Plus our new filters tool will analyze thousands of videos filtering video's ON ANY YOUTUBE PAGE by views subs OR growth rate To help as creator stay updated On what trends are taking off If want access all these tools and more, we are currently offering a promo which gives you 25% off forever. Yes! You heard that right all you need to do is tap the link below and you will get it twenty five percent discount for ever ever","25% Off vidIQ, FOREVER","🚨 Black Friday Alert: 25% OFF vidIQ FOREVER.
Turn your YouTube ideas into real growth with better keywords, thumbnails, and data—upgrade now and lock in your lifetime discount before it’s gone.","What if I told you about four new updates that would change your growth on YouTube? Deep Thinking is our newest update to AI Coach. It dives deep into your channel data to give you real strategic insights personalized for You ask what's trending, get feedback on Your videos even uncover competitor strategies with one click Our updated thumbnail generator now runs On Google NanobananaAI This means sharper images cleaner details and Yo can keep consistent characters and themes in Your thumbnails without having To retype prompts or start over Keyword research just got upgraded You can now compare multiple keywords, track trends over time and see how fast topics are rising or fading. With this you'll find viral videos before anyone else and you'l avoid irrelevant trends Within our vidIQ browser extension you can now preview thumbnails before your hit publish to get a peek at what your video AND title will look like on the YouTube homepage Plus our new filters tool will analyze thousands of videos filtering video's ON ANY YOUTUBE PAGE by views subs OR growth rate To help as creator stay updated On what trends are taking off If want access all these tools and more, we are currently offering a promo which gives you 25% off forever. Yes! You heard that right all you need to do is tap the link below and you will get it twenty five percent discount for ever ever",https://vidiq.com/unlock-growth/?utm_source=facebook&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_content={{ad.name}},"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=tkMEWW3qcSIURyluw5Yp,tkMEWW3qcSIURyluw5Yp,14_298d_What-if-I-told-you-about-four-new-update_v1.mp4; 14_298d_What-if-I-told-you-about-four-new-update_v2.mp4; 14_298d_What-if-I-told-you-about-four-new-update_v3.mp4,,3
01_vidIQ,vidIQ,15,298,2025-11-22,DCO,GET_OFFER,,"25% Off vidIQ, FOREVER","25% Off vidIQ, FOREVER","🚨 Black Friday Alert: 25% OFF vidIQ FOREVER.
Turn your YouTube ideas into real growth with better keywords, thumbnails, and data—upgrade now and lock in your lifetime discount before it’s gone.",,https://vidiq.com/unlock-growth/?utm_source=facebook&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_content={{ad.name}},"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=X0F5Pw7WBFWAYSrn049c,X0F5Pw7WBFWAYSrn049c,15_298d_25-Off-vidIQ-FOREVER_v1.png; 15_298d_25-Off-vidIQ-FOREVER_v2.png; 15_298d_25-Off-vidIQ-FOREVER_v3.png,,3
02_OpusClip,OpusClip,1,442,2025-07-01,VIDEO,LEARN_MORE,44.07,"The best podcast software, OpusClip just got more affordable. You give it any long video and it creates 10 short viral clips from that one video drop a YouTube link or actually It takes all kinds of links click get clips and in like A few minutes you have 10 viral videos ready to go gives you score out Of 100 based on how likely the AI thinks is To Go Viral but It doesn't just pick viral moments, it reframes everything for you and does the captions. You can download it or schedule to post later straight to your favorite platform and you can actually export two premier pro now there's a free version that gets me like 25 clips of month but right now YoU cAn GeT 50% Off On ThE yEuRlY pRo PlAiN That'S PrEtTY gOoD",Get 60 Minutes of Free Credits Monthly!,"Try the #1 most popular podcast clipping tool powered by killer AI features:
🚀 Virality Score & AI curation: Our AI picks out clips that are most likely to go viral
🎞 AI B-Roll: Automatically inserts engaging B-Roll footage to spice up your clips
🔆 Speaker Detection: Our AI analyzes moving faces and ensures you + your guest's faces are always center frame
🖼 Dynamic Layouts: Clip automatically switches between full screen, 2-person, 3-person, screenshare, and more as needed
🫢 Filler Word Removal: Removes words like “um”, “uh” and more so your video sounds cleaner 
It doesn’t stop there… Export to vertical, square or landscape, autopost to your social channels, and much more. 

Try it today and get up to 25 free clips every month.","The best podcast software, OpusClip just got more affordable. You give it any long video and it creates 10 short viral clips from that one video drop a YouTube link or actually It takes all kinds of links click get clips and in like A few minutes you have 10 viral videos ready to go gives you score out Of 100 based on how likely the AI thinks is To Go Viral but It doesn't just pick viral moments, it reframes everything for you and does the captions. You can download it or schedule to post later straight to your favorite platform and you can actually export two premier pro now there's a free version that gets me like 25 clips of month but right now YoU cAn GeT 50% Off On ThE yEuRlY pRo PlAiN That'S PrEtTY gOoD",https://www.opus.pro/try-opus-clip,"facebook,instagram,audience_network,messenger",https://app.foreplay.co/discovery?ad=R363NRFqmuRdD2yVzdHv,R363NRFqmuRdD2yVzdHv,01_442d_The-best-podcast-software-OpusClip-just.mp4,01_442d_The-best-podcast-software-OpusClip-just_thumb.jpg,1
02_OpusClip,OpusClip,2,438,2025-07-05,VIDEO,LEARN_MORE,43.8,"Ever wonder how people post so often? They're using Opus Clip. You give it any long video and it creates 10 short viral clips from that one video, drop a YouTube link or actually It takes all kinds of links click get clips And in like A few minutes you have 10 Viral videos ready to go That gives you score out Of 100 based on How likely the AI thinks Is To Go Viral But It doesn't just pick viral moments, it reframes everything for you and does the captions. You can download it or schedule to post later straight to your favorite platform and you can actually export a premiere pro now there's free version that gets like 25 clips of month but right now 50% off on the yearly pro plan That is pretty good",Get Free Clips Every Month,"Try the #1 most popular podcast clipping tool powered by killer AI features:
🚀 Virality Score & AI curation: Our AI picks out clips that are most likely to go viral
🎞 AI B-Roll: Automatically inserts engaging B-Roll footage to spice up your clips
🔆 Speaker Detection: Our AI analyzes moving faces and ensures you + your guest's faces are always center frame
🖼 Dynamic Layouts: Clip automatically switches between full screen, 2-person, 3-person, screenshare, and more as needed
🫢 Filler Word Removal: Removes words like “um”, “uh” and more so your video sounds cleaner 
It doesn’t stop there… Export to vertical, square or landscape, autopost to your social channels, and much more. 

Try it today and get up to 25 free clips every month.","Ever wonder how people post so often? They're using Opus Clip. You give it any long video and it creates 10 short viral clips from that one video, drop a YouTube link or actually It takes all kinds of links click get clips And in like A few minutes you have 10 Viral videos ready to go That gives you score out Of 100 based on How likely the AI thinks Is To Go Viral But It doesn't just pick viral moments, it reframes everything for you and does the captions. You can download it or schedule to post later straight to your favorite platform and you can actually export a premiere pro now there's free version that gets like 25 clips of month but right now 50% off on the yearly pro plan That is pretty good",http://www.opus.pro/try-opus-clip,"facebook,instagram,audience_network",https://app.foreplay.co/discovery?ad=S3AoTqvHHP5QG4GDUPz3,S3AoTqvHHP5QG4GDUPz3,02_438d_Ever-wonder-how-people-post-so-often-The.mp4,02_438d_Ever-wonder-how-people-post-so-often-The_thumb.jpg,1
02_OpusClip,OpusClip,3,362,2025-09-19,VIDEO,LEARN_MORE,54.38,"If you're too lazy to edit clips for your own podcast, it's fine actually. This software does it as we know in 2025 you have To make short clips that just non negotiable but making those shorts Clips is either time consuming or expensive But now We have OpusClip It solves both those problems So OpusClip Is an AI That understands what goes viral Watches your entire podcast In like five minutes And chooses the moments Likely Get the most views Reframes everything For mobile It does auto captions. It even has its own scheduler look, this is 30 clips from one podcast that was made in under 10 minutes This would normally take hours or hundreds of dollars but right now Opus clip is 50% off so $14 and .50 a month to automate your podcast growth it's crazy if you're A Podcaster You're essentially losing money by not having",Get 60 Minutes of Free Credits Monthly!,OpusClip uses AI to turn your video assets into ready-to-post-clips 🎬📈 . Upload a video now and get your first clips free!,"If you're too lazy to edit clips for your own podcast, it's fine actually. This software does it as we know in 2025 you have To make short clips that just non negotiable but making those shorts Clips is either time consuming or expensive But now We have OpusClip It solves both those problems So OpusClip Is an AI That understands what goes viral Watches your entire podcast In like five minutes And chooses the moments Likely Get the most views Reframes everything For mobile It does auto captions. It even has its own scheduler look, this is 30 clips from one podcast that was made in under 10 minutes This would normally take hours or hundreds of dollars but right now Opus clip is 50% off so $14 and .50 a month to automate your podcast growth it's crazy if you're A Podcaster You're essentially losing money by not having",http://www.opus.pro/try-opus-clip,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=tvujpTzj1TxLFH830Gvj,tvujpTzj1TxLFH830Gvj,03_362d_If-you-re-too-lazy-to-edit-clips-for-you.mp4,03_362d_If-you-re-too-lazy-to-edit-clips-for-you_thumb.jpg,1
02_OpusClip,OpusClip,4,319,2025-11-01,VIDEO,LEARN_MORE,83.24,"The biggest content marketing growth hack is Opus Clip. And right now, the Cyber Month discount is an insane 65% off! Opus's the website that turns long-form videos into viral clips for all your social media platforms Look at this 30 fully edited videos and all I did was drop a link click the button A human editor would need to watch THE FULL 3 HOUR PODCAST just find clips opusclip does it in 5 minutes for pennies look they've been resized vertical there face tracking so its always perfect even if you have four people. The captions are animated in whatever style you want, your logo is added if you want that but that's not the craziest part it'll schedule them to every different platform and write different captions and descriptions for everyone this how You flood the zone If your using a different scheduler That doesn't also make all Your clips Your living In 2024 And Yours spending way too much An T AI Features Don Stop Look at This One Click Removes Filler Words & Pauses Auto Sensor Speech Enhancement A I B Roll AI voiceover, but you're probably going yeah but does it choose good moments? Look at what these marketers are saying. I don't do any extra editing It goes through and does its magic Saving me at least an hour of manual cutting in formatting And OpusClip made is so we Don' have to hate editing anymore Popping into Opus And Im not editing anything If you've ever wondered how brands post So often theyre using opusclp Try for free",Shop Cyber Month,"Black Friday? We made it Cyber Month. It's the best time to try the #1 most popular podcast clipping tool powered by killer AI features:

🚀 Virality Score & AI Curation: Our AI finds the clips most likely to go viral
🎞 AI B-Roll: Automatically adds engaging footage to keep your audience hooked
🔆 Speaker Detection: Keeps you and your guests perfectly framed at all times
🖼 Dynamic Layouts: Automatically switches between full screen, 2-person, 3-person, screenshare, and more
🫢 Filler Word Removal: Instantly removes “um,” “uh,” and other distractions for a clean, professional sound

And that’s just the start. Export in vertical, square, or landscape formats, autopost to your favorite social channels, and let OpusClip do the heavy lifting.","The biggest content marketing growth hack is Opus Clip. And right now, the Cyber Month discount is an insane 65% off! Opus's the website that turns long-form videos into viral clips for all your social media platforms Look at this 30 fully edited videos and all I did was drop a link click the button A human editor would need to watch THE FULL 3 HOUR PODCAST just find clips opusclip does it in 5 minutes for pennies look they've been resized vertical there face tracking so its always perfect even if you have four people. The captions are animated in whatever style you want, your logo is added if you want that but that's not the craziest part it'll schedule them to every different platform and write different captions and descriptions for everyone this how You flood the zone If your using a different scheduler That doesn't also make all Your clips Your living In 2024 And Yours spending way too much An T AI Features Don Stop Look at This One Click Removes Filler Words & Pauses Auto Sensor Speech Enhancement A I B Roll AI voiceover, but you're probably going yeah but does it choose good moments? Look at what these marketers are saying. I don't do any extra editing It goes through and does its magic Saving me at least an hour of manual cutting in formatting And OpusClip made is so we Don' have to hate editing anymore Popping into Opus And Im not editing anything If you've ever wondered how brands post So often theyre using opusclp Try for free",https://www.opus.pro/try-opus-clip/?coupon_code=CYBER_MONTH,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=9C8PbHMEi6oGluSTr04o,9C8PbHMEi6oGluSTr04o,04_319d_The-biggest-content-marketing-growth-hac.mp4,04_319d_The-biggest-content-marketing-growth-hac_thumb.jpg,1
02_OpusClip,OpusClip,5,315,2025-11-05,DCO,LEARN_MORE,,Shop Cyber Month,Shop Cyber Month,"Black Friday? We made it Cyber Month. It's the best time to try the #1 most popular podcast clipping tool powered by killer AI features:

🚀 Virality Score & AI Curation: Our AI finds the clips most likely to go viral
🎞 AI B-Roll: Automatically adds engaging footage to keep your audience hooked
🔆 Speaker Detection: Keeps you and your guests perfectly framed at all times
🖼 Dynamic Layouts: Automatically switches between full screen, 2-person, 3-person, screenshare, and more
🫢 Filler Word Removal: Instantly removes “um,” “uh,” and other distractions for a clean, professional sound

And that’s just the start. Export in vertical, square, or landscape formats, autopost to your favorite social channels, and let OpusClip do the heavy lifting.",,https://www.opus.pro/try-opus-clip/?coupon_code=CYBER_MONTH,"facebook,instagram,audience_network,messenger,threads",https://app.foreplay.co/discovery?ad=XdS99ONXMhBt0yBmNf1Q,XdS99ONXMhBt0yBmNf1Q,05_315d_Shop-Cyber-Month_v1.png; 05_315d_Shop-Cyber-Month_v2.png; 05_315d_Shop-Cyber-Month_v3.png,,3
02_OpusClip,OpusClip,6,211,2026-02-17,VIDEO,LEARN_MORE,53.35,"POV, your bank account after automating your content with Opus Clip. This guy has a podcast talking about tanks and beer! Look what happened when he started using Opus Clips Views growth ha broken YouTube's numbers It is somewhere north of 1000% growth Opuis clip i 50 percent off right now And creators are loving it I'm able to upload more content more frequently So now have more followers done better on YouTube by using the shorts opius was ableto create These clips ar getting views It's your autonomous video editing agent that actually does the work for you. It does smart clipping, it will do a split screen transcribe and put the captions in it puts to hashtags and descriptions easily enhance video material without having To master A full fledged editing tool Popping into Opus And I'm not editing anything I don't do any extra editing. Opus Clip, it's an absolute must-have!",Get 60 Minutes of Free Credits Monthly!,"Try the #1 most popular video clipping tool powered by killer AI features:
🚀 Virality Score & AI curation: Our AI picks out clips that are most likely to go viral
🎞 AI B-Roll: Automatically inserts engaging B-Roll footage to spice up your clips
🔆 Speaker Detection: Our AI analyzes moving faces and ensures you + your guest's faces are always center frame
🖼 Dynamic Layouts: Clip automatically switches between full screen, 2-person, 3-person, screenshare, and more as needed
🫢 Filler Word Removal: Removes words like “um”, “uh” and more so your video sounds cleaner 
It doesn’t stop there… Export to vertical, square or landscape, autopost to your social channels, and much more. 

Try it today and get up to 25 free clips every month.","POV, your bank account after automating your content with Opus Clip. This guy has a podcast talking about tanks and beer! Look what happened when he started using Opus Clips Views growth ha broken YouTube's numbers It is somewhere north of 1000% growth Opuis clip i 50 percent off right now And creators are loving it I'm able to upload more content more frequently So now have more followers done better on YouTube by using the shorts opius was ableto create These clips ar getting views It's your autonomous video editing agent that actually does the work for you. It does smart clipping, it will do a split screen transcribe and put the captions in it puts to hashtags and descriptions easily enhance video material without having To master A full fledged editing tool Popping into Opus And I'm not editing anything I don't do any extra editing. Opus Clip, it's an absolute must-have!",http://www.opus.pro/try-opus-clip,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=sZma3MdaETcmDVSLwL4A,sZma3MdaETcmDVSLwL4A,06_211d_POV-your-bank-account-after-automating-y.mp4,06_211d_POV-your-bank-account-after-automating-y_thumb.jpg,1
02_OpusClip,OpusClip,7,211,2026-02-17,IMAGE,LEARN_MORE,,Get 60 Minutes of Free Credits Monthly!,Get 60 Minutes of Free Credits Monthly!,"Try the #1 most popular podcast clipping tool powered by killer AI features:
🚀 Virality Score & AI curation: Our AI picks out clips that are most likely to go viral
🎞 AI B-Roll: Automatically inserts engaging B-Roll footage to spice up your clips
🔆 Speaker Detection: Our AI analyzes moving faces and ensures you + your guest's faces are always center frame
🖼 Dynamic Layouts: Clip automatically switches between full screen, 2-person, 3-person, screenshare, and more as needed
🫢 Filler Word Removal: Removes words like “um”, “uh” and more so your video sounds cleaner 
It doesn’t stop there… Export to vertical, square or landscape, autopost to your social channels, and much more. 

Try it today and get up to 25 free clips every month.",,https://www.opus.pro/try-opus-clip,"facebook,instagram,messenger,threads",https://app.foreplay.co/discovery?ad=rjzskuOGcUvrDvVD3dX5,rjzskuOGcUvrDvVD3dX5,07_211d_Get-60-Minutes-of-Free-Credits-Monthly.png,,1
